txn_id,card_id,fps_id,village_id,district,block,month,commodity,unit_price,quantity,amount,mth_number,year,auth_mode,offline_flag,delivery_delay_days
TX11388,RC499,41,41,Kanchipuram,Uthiramerur,Jul,oil,25,1,25,7,2025,biometric,0,0
TX11389,RC499,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,16,48,8,2025,biometric,0,0
TX11390,RC499,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,7,14,8,2025,biometric,0,2
TX11391,RC499,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,1,18,8,2025,biometric,0,1
TX11392,RC499,41,41,Kanchipuram,Uthiramerur,Aug,oil,25,2,50,8,2025,biometric,0,1
TX11393,RC499,41,41,Kanchipuram,Uthiramerur,Sep,rice,3,13,39,9,2025,aadhaar,1,1
TX11394,RC499,41,41,Kanchipuram,Uthiramerur,Sep,wheat,2,4,8,9,2025,aadhaar,1,2
TX11395,RC499,41,41,Kanchipuram,Uthiramerur,Sep,sugar,18,3,54,9,2025,aadhaar,1,0
TX11396,RC499,41,41,Kanchipuram,Uthiramerur,Sep,oil,25,1,25,9,2025,aadhaar,1,0
TX11397,RC499,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,8,24,10,2025,aadhaar,0,0
TX11398,RC499,41,41,Kanchipuram,Uthiramerur,Oct,wheat,2,5,10,10,2025,aadhaar,0,0
TX11399,RC499,41,41,Kanchipuram,Uthiramerur,Oct,sugar,18,2,36,10,2025,aadhaar,0,0
TX11400,RC499,41,41,Kanchipuram,Uthiramerur,Oct,oil,25,2,50,10,2025,aadhaar,0,0
TX11401,RC499,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,8,24,11,2025,aadhaar,0,1
TX11402,RC499,41,41,Kanchipuram,Uthiramerur,Nov,wheat,2,6,12,11,2025,aadhaar,0,2
TX11403,RC499,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,3,54,11,2025,aadhaar,0,1
TX11404,RC499,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,12,36,12,2025,biometric,0,0
TX11405,RC500,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,9,27,3,2025,aadhaar,0,1
TX11406,RC500,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,2,36,3,2025,aadhaar,0,1
TX11407,RC500,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,10,30,4,2025,biometric,0,2
TX11408,RC500,41,41,Kanchipuram,Uthiramerur,Apr,wheat,2,4,8,4,2025,biometric,0,1
TX11409,RC500,41,41,Kanchipuram,Uthiramerur,May,rice,3,14,42,5,2025,biometric,0,1
TX11410,RC500,41,41,Kanchipuram,Uthiramerur,May,wheat,2,3,6,5,2025,biometric,0,0
TX11411,RC500,41,41,Kanchipuram,Uthiramerur,May,sugar,18,1,18,5,2025,biometric,0,1
TX11412,RC500,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,12,36,6,2025,biometric,0,1
TX11413,RC500,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,8,24,8,2025,biometric,0,0
TX11414,RC500,41,41,Kanchipuram,Uthiramerur,Sep,rice,3,10,30,9,2025,aadhaar,0,0
TX11415,RC500,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,11,33,10,2025,aadhaar,0,0
TX11416,RC500,41,41,Kanchipuram,Uthiramerur,Oct,wheat,2,7,14,10,2025,aadhaar,0,0
TX11417,RC500,41,41,Kanchipuram,Uthiramerur,Oct,sugar,18,3,54,10,2025,aadhaar,0,3
TX11418,RC500,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,16,48,11,2025,biometric,0,0
TX11419,RC500,41,41,Kanchipuram,Uthiramerur,Nov,wheat,2,6,12,11,2025,biometric,0,0
TX11420,RC500,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,3,54,11,2025,biometric,0,2
TX11421,RC500,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,15,45,12,2025,aadhaar,0,1
TX11422,RC500,41,41,Kanchipuram,Uthiramerur,Dec,wheat,2,6,12,12,2025,aadhaar,0,0
TX11423,RC501,41,41,Kanchipuram,Uthiramerur,Jan,rice,3,8,24,1,2025,biometric,0,1
TX11424,RC501,41,41,Kanchipuram,Uthiramerur,Jan,wheat,2,4,8,1,2025,biometric,0,0
TX11425,RC501,41,41,Kanchipuram,Uthiramerur,Jan,oil,25,1,25,1,2025,biometric,0,1
TX11426,RC501,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,10,30,2,2025,aadhaar,0,0
TX11427,RC501,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,4,8,2,2025,aadhaar,0,0
TX11428,RC501,41,41,Kanchipuram,Uthiramerur,Feb,sugar,18,2,36,2,2025,aadhaar,0,0
TX11429,RC501,41,41,Kanchipuram,Uthiramerur,Feb,oil,25,2,50,2,2025,aadhaar,0,1
TX11430,RC501,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,10,30,3,2025,biometric,0,1
TX11431,RC501,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,1,18,3,2025,biometric,0,0
TX11432,RC501,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,16,48,4,2025,biometric,0,2
TX11433,RC501,41,41,Kanchipuram,Uthiramerur,Apr,sugar,18,1,18,4,2025,biometric,0,0
TX11434,RC501,41,41,Kanchipuram,Uthiramerur,Apr,oil,25,2,50,4,2025,biometric,0,0
TX11435,RC501,41,41,Kanchipuram,Uthiramerur,May,rice,3,8,24,5,2025,biometric,0,0
TX11436,RC501,41,41,Kanchipuram,Uthiramerur,May,wheat,2,3,6,5,2025,biometric,0,2
TX11437,RC501,41,41,Kanchipuram,Uthiramerur,May,sugar,18,2,36,5,2025,biometric,0,3
TX11438,RC501,41,41,Kanchipuram,Uthiramerur,May,oil,25,1,25,5,2025,biometric,0,3
TX11439,RC501,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,10,30,6,2025,biometric,0,0
TX11440,RC501,41,41,Kanchipuram,Uthiramerur,Jun,wheat,2,4,8,6,2025,biometric,0,1
TX11441,RC501,41,41,Kanchipuram,Uthiramerur,Jun,oil,25,2,50,6,2025,biometric,0,0
TX11442,RC501,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,11,33,8,2025,aadhaar,0,3
TX11443,RC501,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,5,10,8,2025,aadhaar,0,0
TX11444,RC501,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,1,18,8,2025,aadhaar,0,1
TX11445,RC501,41,41,Kanchipuram,Uthiramerur,Aug,oil,25,1,25,8,2025,aadhaar,0,0
TX11446,RC501,41,41,Kanchipuram,Uthiramerur,Sep,rice,3,11,33,9,2025,biometric,0,2
TX11447,RC501,41,41,Kanchipuram,Uthiramerur,Sep,wheat,2,4,8,9,2025,biometric,0,0
TX11448,RC501,41,41,Kanchipuram,Uthiramerur,Sep,sugar,18,3,54,9,2025,biometric,0,1
TX11449,RC501,41,41,Kanchipuram,Uthiramerur,Sep,oil,25,1,25,9,2025,biometric,0,1
TX11450,RC501,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,11,33,10,2025,aadhaar,1,2
TX11451,RC501,41,41,Kanchipuram,Uthiramerur,Oct,wheat,2,5,10,10,2025,aadhaar,1,0
TX11452,RC501,41,41,Kanchipuram,Uthiramerur,Oct,sugar,18,3,54,10,2025,aadhaar,1,0
TX11453,RC501,41,41,Kanchipuram,Uthiramerur,Oct,oil,25,1,25,10,2025,aadhaar,1,0
TX11454,RC501,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,11,33,11,2025,biometric,0,0
TX11455,RC501,41,41,Kanchipuram,Uthiramerur,Nov,wheat,2,7,14,11,2025,biometric,0,0
TX11456,RC501,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,3,54,11,2025,biometric,0,0
TX11457,RC501,41,41,Kanchipuram,Uthiramerur,Nov,oil,25,2,50,11,2025,biometric,0,0
TX11458,RC501,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,13,39,12,2025,aadhaar,0,0
TX11459,RC501,41,41,Kanchipuram,Uthiramerur,Dec,wheat,2,5,10,12,2025,aadhaar,0,1
TX11460,RC501,41,41,Kanchipuram,Uthiramerur,Dec,sugar,18,3,54,12,2025,aadhaar,0,0
TX11461,RC501,41,41,Kanchipuram,Uthiramerur,Dec,oil,25,2,50,12,2025,aadhaar,0,1
TX11462,RC502,41,41,Kanchipuram,Uthiramerur,Jan,rice,3,8,24,1,2025,biometric,0,1
TX11463,RC502,41,41,Kanchipuram,Uthiramerur,Jan,wheat,2,4,8,1,2025,biometric,0,1
TX11464,RC502,41,41,Kanchipuram,Uthiramerur,Jan,sugar,18,3,54,1,2025,biometric,0,1
TX11465,RC502,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,8,24,2,2025,biometric,0,3
TX11466,RC502,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,5,10,2,2025,biometric,0,1
TX11467,RC502,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,14,42,3,2025,biometric,0,0
TX11468,RC502,41,41,Kanchipuram,Uthiramerur,Mar,wheat,2,7,14,3,2025,biometric,0,0
TX11469,RC502,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,3,54,3,2025,biometric,0,2
TX11470,RC502,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,12,36,4,2025,biometric,0,0
TX11471,RC502,41,41,Kanchipuram,Uthiramerur,Apr,sugar,18,2,36,4,2025,biometric,0,0
TX11472,RC502,41,41,Kanchipuram,Uthiramerur,May,rice,3,10,30,5,2025,biometric,0,0
TX11473,RC502,41,41,Kanchipuram,Uthiramerur,May,wheat,2,4,8,5,2025,biometric,0,0
TX11474,RC502,41,41,Kanchipuram,Uthiramerur,May,sugar,18,1,18,5,2025,biometric,0,0
TX11475,RC502,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,11,33,6,2025,biometric,0,0
TX11476,RC502,41,41,Kanchipuram,Uthiramerur,Jun,wheat,2,5,10,6,2025,biometric,0,0
TX11477,RC502,41,41,Kanchipuram,Uthiramerur,Jul,rice,3,14,42,7,2025,biometric,0,1
TX11478,RC502,41,41,Kanchipuram,Uthiramerur,Jul,wheat,2,3,6,7,2025,biometric,0,1
TX11479,RC502,41,41,Kanchipuram,Uthiramerur,Jul,sugar,18,2,36,7,2025,biometric,0,0
TX11480,RC502,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,10,30,8,2025,biometric,0,0
TX11481,RC502,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,6,12,8,2025,biometric,0,0
TX11482,RC502,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,2,36,8,2025,biometric,0,1
TX11483,RC502,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,10,30,10,2025,aadhaar,0,1
TX11484,RC502,41,41,Kanchipuram,Uthiramerur,Oct,wheat,2,4,8,10,2025,aadhaar,0,0
TX11485,RC502,41,41,Kanchipuram,Uthiramerur,Oct,sugar,18,3,54,10,2025,aadhaar,0,0
TX11486,RC502,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,8,24,11,2025,biometric,0,0
TX11487,RC502,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,2,36,11,2025,biometric,0,1
TX11488,RC503,41,41,Kanchipuram,Uthiramerur,Jan,rice,3,9,27,1,2025,biometric,0,0
TX11489,RC503,41,41,Kanchipuram,Uthiramerur,Jan,wheat,2,5,10,1,2025,biometric,0,1
TX11490,RC503,41,41,Kanchipuram,Uthiramerur,Jan,sugar,18,1,18,1,2025,biometric,0,0
TX11491,RC503,41,41,Kanchipuram,Uthiramerur,Jan,oil,25,1,25,1,2025,biometric,0,1
TX11492,RC503,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,11,33,2,2025,biometric,0,1
TX11493,RC503,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,5,10,2,2025,biometric,0,3
TX11494,RC503,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,14,42,3,2025,biometric,1,0
TX11495,RC503,41,41,Kanchipuram,Uthiramerur,Mar,wheat,2,3,6,3,2025,biometric,1,0
TX11496,RC503,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,13,39,4,2025,biometric,0,0
TX11497,RC503,41,41,Kanchipuram,Uthiramerur,Apr,oil,25,2,50,4,2025,biometric,0,1
TX11498,RC503,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,13,39,6,2025,aadhaar,0,1
TX11499,RC503,41,41,Kanchipuram,Uthiramerur,Jul,rice,3,13,39,7,2025,biometric,0,0
TX11500,RC503,41,41,Kanchipuram,Uthiramerur,Jul,wheat,2,6,12,7,2025,biometric,0,0
TX11501,RC503,41,41,Kanchipuram,Uthiramerur,Jul,sugar,18,1,18,7,2025,biometric,0,0
TX11502,RC503,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,9,27,8,2025,biometric,0,0
TX11503,RC503,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,6,12,8,2025,biometric,0,0
TX11504,RC503,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,1,18,8,2025,biometric,0,0
TX11505,RC503,41,41,Kanchipuram,Uthiramerur,Aug,oil,25,1,25,8,2025,biometric,0,0
TX11506,RC503,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,12,36,11,2025,biometric,1,5
TX11507,RC503,41,41,Kanchipuram,Uthiramerur,Nov,wheat,2,4,8,11,2025,biometric,1,3
TX11508,RC503,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,1,18,11,2025,biometric,1,2
TX11509,RC503,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,8,24,12,2025,biometric,0,0
TX11510,RC503,41,41,Kanchipuram,Uthiramerur,Dec,wheat,2,3,6,12,2025,biometric,0,1
TX11511,RC503,41,41,Kanchipuram,Uthiramerur,Dec,sugar,18,2,36,12,2025,biometric,0,2
TX11512,RC503,41,41,Kanchipuram,Uthiramerur,Dec,oil,25,2,50,12,2025,biometric,0,3
TX11513,RC504,41,41,Kanchipuram,Uthiramerur,Jan,rice,3,8,24,1,2025,aadhaar,0,1
TX11514,RC504,41,41,Kanchipuram,Uthiramerur,Jan,wheat,2,7,14,1,2025,aadhaar,0,0
TX11515,RC504,41,41,Kanchipuram,Uthiramerur,Jan,sugar,18,1,18,1,2025,aadhaar,0,2
TX11516,RC504,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,11,33,2,2025,biometric,0,2
TX11517,RC504,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,7,14,2,2025,biometric,0,5
TX11518,RC504,41,41,Kanchipuram,Uthiramerur,Feb,sugar,18,3,54,2,2025,biometric,0,2
TX11519,RC504,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,16,48,3,2025,biometric,0,0
TX11520,RC504,41,41,Kanchipuram,Uthiramerur,Mar,wheat,2,7,14,3,2025,biometric,0,0
TX11521,RC504,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,3,54,3,2025,biometric,0,0
TX11522,RC504,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,15,45,4,2025,biometric,0,2
TX11523,RC504,41,41,Kanchipuram,Uthiramerur,Apr,wheat,2,3,6,4,2025,biometric,0,0
TX11524,RC504,41,41,Kanchipuram,Uthiramerur,Apr,sugar,18,2,36,4,2025,biometric,0,1
TX11525,RC504,41,41,Kanchipuram,Uthiramerur,May,rice,3,12,36,5,2025,biometric,0,1
TX11526,RC504,41,41,Kanchipuram,Uthiramerur,May,wheat,2,4,8,5,2025,biometric,0,0
TX11527,RC504,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,14,42,6,2025,biometric,0,1
TX11528,RC504,41,41,Kanchipuram,Uthiramerur,Jun,wheat,2,6,12,6,2025,biometric,0,3
TX11529,RC504,41,41,Kanchipuram,Uthiramerur,Jun,sugar,18,1,18,6,2025,biometric,0,0
TX11530,RC504,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,10,30,8,2025,aadhaar,0,1
TX11531,RC504,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,5,10,8,2025,aadhaar,0,0
TX11532,RC504,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,2,36,8,2025,aadhaar,0,0
TX11533,RC504,41,41,Kanchipuram,Uthiramerur,Sep,rice,3,15,45,9,2025,biometric,0,0
TX11534,RC504,41,41,Kanchipuram,Uthiramerur,Sep,sugar,18,3,54,9,2025,biometric,0,1
TX11535,RC504,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,11,33,10,2025,biometric,0,1
TX11536,RC504,41,41,Kanchipuram,Uthiramerur,Oct,sugar,18,1,18,10,2025,biometric,0,0
TX11537,RC504,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,10,30,11,2025,biometric,0,0
TX11538,RC504,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,14,42,12,2025,biometric,0,1
TX11539,RC504,41,41,Kanchipuram,Uthiramerur,Dec,sugar,18,1,18,12,2025,biometric,0,1
TX11540,RC505,41,41,Kanchipuram,Uthiramerur,Jan,rice,3,14,42,1,2025,biometric,0,1
TX11541,RC505,41,41,Kanchipuram,Uthiramerur,Jan,wheat,2,3,6,1,2025,biometric,0,3
TX11542,RC505,41,41,Kanchipuram,Uthiramerur,Jan,sugar,18,2,36,1,2025,biometric,0,5
TX11543,RC505,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,8,24,2,2025,biometric,0,1
TX11544,RC505,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,15,45,4,2025,aadhaar,0,0
TX11545,RC505,41,41,Kanchipuram,Uthiramerur,Apr,wheat,2,7,14,4,2025,aadhaar,0,0
TX11546,RC505,41,41,Kanchipuram,Uthiramerur,Apr,sugar,18,1,18,4,2025,aadhaar,0,0
TX11547,RC505,41,41,Kanchipuram,Uthiramerur,May,rice,3,14,42,5,2025,biometric,1,1
TX11548,RC505,41,41,Kanchipuram,Uthiramerur,May,wheat,2,6,12,5,2025,biometric,1,0
TX11549,RC505,41,41,Kanchipuram,Uthiramerur,May,sugar,18,2,36,5,2025,biometric,1,0
TX11550,RC505,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,13,39,6,2025,biometric,0,2
TX11551,RC505,41,41,Kanchipuram,Uthiramerur,Jun,sugar,18,3,54,6,2025,biometric,0,0
TX11552,RC505,41,41,Kanchipuram,Uthiramerur,Jul,rice,3,8,24,7,2025,aadhaar,0,1
TX11553,RC505,41,41,Kanchipuram,Uthiramerur,Jul,wheat,2,7,14,7,2025,aadhaar,0,2
TX11554,RC505,41,41,Kanchipuram,Uthiramerur,Jul,sugar,18,2,36,7,2025,aadhaar,0,3
TX11555,RC505,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,12,36,8,2025,biometric,0,2
TX11556,RC505,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,5,10,8,2025,biometric,0,0
TX11557,RC505,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,8,24,11,2025,aadhaar,0,0
TX11558,RC505,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,12,36,12,2025,biometric,0,1
TX11559,RC505,41,41,Kanchipuram,Uthiramerur,Dec,wheat,2,6,12,12,2025,biometric,0,0
TX11560,RC506,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,12,36,2,2025,biometric,0,1
TX11561,RC506,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,3,6,2,2025,biometric,0,5
TX11562,RC506,41,41,Kanchipuram,Uthiramerur,Feb,sugar,18,2,36,2,2025,biometric,0,0
TX11563,RC506,41,41,Kanchipuram,Uthiramerur,Feb,oil,25,1,25,2,2025,biometric,0,0
TX11564,RC506,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,11,33,3,2025,biometric,0,1
TX11565,RC506,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,2,36,3,2025,biometric,0,1
TX11566,RC506,41,41,Kanchipuram,Uthiramerur,Mar,oil,25,1,25,3,2025,biometric,0,3
TX11567,RC506,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,11,33,4,2025,biometric,0,2
TX11568,RC506,41,41,Kanchipuram,Uthiramerur,Apr,wheat,2,4,8,4,2025,biometric,0,3
TX11569,RC506,41,41,Kanchipuram,Uthiramerur,Apr,oil,25,2,50,4,2025,biometric,0,1
TX11570,RC506,41,41,Kanchipuram,Uthiramerur,May,rice,3,15,45,5,2025,biometric,0,5
TX11571,RC506,41,41,Kanchipuram,Uthiramerur,May,wheat,2,5,10,5,2025,biometric,0,3
TX11572,RC506,41,41,Kanchipuram,Uthiramerur,May,sugar,18,1,18,5,2025,biometric,0,0
TX11573,RC506,41,41,Kanchipuram,Uthiramerur,May,oil,25,2,50,5,2025,biometric,0,0
TX11574,RC506,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,16,48,6,2025,biometric,0,0
TX11575,RC506,41,41,Kanchipuram,Uthiramerur,Jun,sugar,18,3,54,6,2025,biometric,0,0
TX11576,RC506,41,41,Kanchipuram,Uthiramerur,Jun,oil,25,1,25,6,2025,biometric,0,2
TX11577,RC506,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,8,24,8,2025,biometric,0,1
TX11578,RC506,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,5,10,8,2025,biometric,0,3
TX11579,RC506,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,2,36,8,2025,biometric,0,0
TX11580,RC506,41,41,Kanchipuram,Uthiramerur,Aug,oil,25,1,25,8,2025,biometric,0,1
TX11581,RC506,41,41,Kanchipuram,Uthiramerur,Sep,rice,3,13,39,9,2025,aadhaar,0,0
TX11582,RC506,41,41,Kanchipuram,Uthiramerur,Sep,wheat,2,3,6,9,2025,aadhaar,0,1
TX11583,RC506,41,41,Kanchipuram,Uthiramerur,Sep,sugar,18,2,36,9,2025,aadhaar,0,0
TX11584,RC506,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,12,36,10,2025,biometric,0,1
TX11585,RC506,41,41,Kanchipuram,Uthiramerur,Oct,wheat,2,6,12,10,2025,biometric,0,1
TX11586,RC506,41,41,Kanchipuram,Uthiramerur,Oct,sugar,18,3,54,10,2025,biometric,0,0
TX11587,RC506,41,41,Kanchipuram,Uthiramerur,Oct,oil,25,2,50,10,2025,biometric,0,1
TX11588,RC506,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,8,24,11,2025,biometric,0,0
TX11589,RC506,41,41,Kanchipuram,Uthiramerur,Nov,wheat,2,3,6,11,2025,biometric,0,0
TX11590,RC506,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,3,54,11,2025,biometric,0,2
TX11591,RC506,41,41,Kanchipuram,Uthiramerur,Nov,oil,25,2,50,11,2025,biometric,0,2
TX11592,RC506,41,41,Kanchipuram,Uthiramerur,Dec,rice,3,9,27,12,2025,biometric,0,1
TX11593,RC506,41,41,Kanchipuram,Uthiramerur,Dec,wheat,2,6,12,12,2025,biometric,0,1
TX11594,RC506,41,41,Kanchipuram,Uthiramerur,Dec,sugar,18,2,36,12,2025,biometric,0,3
TX11595,RC506,41,41,Kanchipuram,Uthiramerur,Dec,oil,25,1,25,12,2025,biometric,0,2
TX11596,RC507,41,41,Kanchipuram,Uthiramerur,Jan,rice,3,13,39,1,2025,aadhaar,0,0
TX11597,RC507,41,41,Kanchipuram,Uthiramerur,Jan,wheat,2,3,6,1,2025,aadhaar,0,1
TX11598,RC507,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,9,27,2,2025,aadhaar,0,2
TX11599,RC507,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,5,10,2,2025,aadhaar,0,0
TX11600,RC507,41,41,Kanchipuram,Uthiramerur,Feb,sugar,18,1,18,2,2025,aadhaar,0,1
TX11601,RC507,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,8,24,3,2025,biometric,0,1
TX11602,RC507,41,41,Kanchipuram,Uthiramerur,Mar,wheat,2,7,14,3,2025,biometric,0,0
TX11603,RC507,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,3,54,3,2025,biometric,0,0
TX11604,RC507,41,41,Kanchipuram,Uthiramerur,Apr,rice,3,9,27,4,2025,aadhaar,0,1
TX11605,RC507,41,41,Kanchipuram,Uthiramerur,May,rice,3,12,36,5,2025,biometric,1,3
TX11606,RC507,41,41,Kanchipuram,Uthiramerur,May,sugar,18,2,36,5,2025,biometric,1,0
TX11607,RC507,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,9,27,6,2025,aadhaar,0,0
TX11608,RC507,41,41,Kanchipuram,Uthiramerur,Jun,wheat,2,4,8,6,2025,aadhaar,0,0
TX11609,RC507,41,41,Kanchipuram,Uthiramerur,Jun,sugar,18,2,36,6,2025,aadhaar,0,0
TX11610,RC507,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,9,27,8,2025,aadhaar,0,0
TX11611,RC507,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,6,12,8,2025,aadhaar,0,3
TX11612,RC507,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,3,54,8,2025,aadhaar,0,0
TX11613,RC507,41,41,Kanchipuram,Uthiramerur,Sep,rice,3,13,39,9,2025,biometric,0,2
TX11614,RC507,41,41,Kanchipuram,Uthiramerur,Sep,wheat,2,4,8,9,2025,biometric,0,2
TX11615,RC507,41,41,Kanchipuram,Uthiramerur,Oct,rice,3,8,24,10,2025,biometric,0,1
TX11616,RC507,41,41,Kanchipuram,Uthiramerur,Oct,wheat,2,5,10,10,2025,biometric,0,1
TX11617,RC507,41,41,Kanchipuram,Uthiramerur,Nov,rice,3,11,33,11,2025,aadhaar,0,1
TX11618,RC507,41,41,Kanchipuram,Uthiramerur,Nov,wheat,2,5,10,11,2025,aadhaar,0,0
TX11619,RC507,41,41,Kanchipuram,Uthiramerur,Nov,sugar,18,2,36,11,2025,aadhaar,0,1
TX11620,RC508,41,41,Kanchipuram,Uthiramerur,Feb,rice,3,8,24,2,2025,aadhaar,0,0
TX11621,RC508,41,41,Kanchipuram,Uthiramerur,Feb,wheat,2,5,10,2,2025,aadhaar,0,5
TX11622,RC508,41,41,Kanchipuram,Uthiramerur,Feb,oil,25,1,25,2,2025,aadhaar,0,2
TX11623,RC508,41,41,Kanchipuram,Uthiramerur,Mar,rice,3,8,24,3,2025,biometric,1,0
TX11624,RC508,41,41,Kanchipuram,Uthiramerur,Mar,wheat,2,3,6,3,2025,biometric,1,1
TX11625,RC508,41,41,Kanchipuram,Uthiramerur,Mar,sugar,18,3,54,3,2025,biometric,1,1
TX11626,RC508,41,41,Kanchipuram,Uthiramerur,Mar,oil,25,2,50,3,2025,biometric,1,3
TX11627,RC508,41,41,Kanchipuram,Uthiramerur,Jun,rice,3,11,33,6,2025,biometric,0,3
TX11628,RC508,41,41,Kanchipuram,Uthiramerur,Jun,sugar,18,1,18,6,2025,biometric,0,1
TX11629,RC508,41,41,Kanchipuram,Uthiramerur,Jul,rice,3,9,27,7,2025,biometric,0,1
TX11630,RC508,41,41,Kanchipuram,Uthiramerur,Jul,sugar,18,3,54,7,2025,biometric,0,0
TX11631,RC508,41,41,Kanchipuram,Uthiramerur,Jul,oil,25,2,50,7,2025,biometric,0,0
TX11632,RC508,41,41,Kanchipuram,Uthiramerur,Aug,rice,3,12,36,8,2025,aadhaar,0,0
TX11633,RC508,41,41,Kanchipuram,Uthiramerur,Aug,wheat,2,3,6,8,2025,aadhaar,0,2
TX11634,RC508,41,41,Kanchipuram,Uthiramerur,Aug,sugar,18,3,54,8,2025,aadhaar,0,0
TX11635,RC508,41,41,Kanchipuram,Uthiramerur,Aug,oil,25,1,25,8,2025,aadhaar,0,0
